20260317 122500;6764.25;6764.5;6762.75;6763.25;781
20260317 122600;6763.5;6764.25;6763.25;6763.5;688
20260317 122700;6763.5;6764.5;6762.25;6763.75;780
20260317 122800;6764;6766;6763.75;6765.5;887
20260317 122900;6765.5;6766.5;6764.75;6765.75;994
20260317 123000;6765.75;6766;6764.5;6765.25;340
20260317 123100;6765.5;6766.75;6765.25;6766;453
20260317 123200;6766;6768;6765.75;6767.5;922
20260317 123300;6767.25;6773.75;6767;6771.5;2603
20260317 123400;6771.5;6773.75;6770.75;6771.75;974
20260317 123500;6772;6772.75;6771.5;6771.75;549
20260317 123600;6771.75;6771.75;6769.25;6769.25;1133
20260317 123700;6769.5;6771.25;6768.25;6769.25;1632
20260317 123800;6769.25;6769.5;6768.25;6768.75;571
20260317 123900;6768.75;6773;6768.5;6773;866
20260317 124000;6772.5;6772.75;6771.25;6771.75;578
20260317 124100;6772;6773.25;6771;6772.75;969
20260317 124200;6772.75;6774;6770.5;6770.75;761
20260317 124300;6771;6772;6769.75;6772;628
20260317 124400;6772;6773.5;6771.5;6771.75;1174
20260317 124500;6771.5;6772.75;6770.75;6771.5;549
20260317 124600;6771.5;6771.5;6769.75;6769.75;707
20260317 124700;6769.75;6770.75;6767.5;6769;1540
20260317 124800;6769;6770.5;6768;6770.25;483
20260317 124900;6770.5;6771;6769.25;6770.5;646
20260317 125000;6770.5;6771.25;6769;6769.5;603
20260317 125100;6769.5;6770;6768.75;6769;374
20260317 125200;6768.5;6769;6768;6768.25;468
20260317 125300;6768.25;6769.5;6768;6768.75;288
20260317 125400;6769.25;6770.5;6769;6769.25;351
20260317 125500;6769.5;6769.75;6768.75;6769.5;284
20260317 125600;6769.5;6770;6769;6769;366
20260317 125700;6769;6769.75;6768.75;6769.5;295
20260317 125800;6769.5;6769.5;6768;6768.75;362
20260317 125900;6768.5;6769.75;6768.5;6769.5;331
20260317 130000;6769.5;6772.25;6769.5;6771.75;776
20260317 130100;6771.75;6775.25;6771.5;6774.25;2519
20260317 130200;6774.5;6774.5;6772.5;6773.5;754
20260317 130300;6773.75;6774.5;6773.25;6774.5;635
20260317 130400;6774.5;6775;6773.5;6773.75;794
20260317 130500;6773.75;6775;6773.75;6774;391
20260317 130600;6774;6774;6772;6773.5;681
20260317 130700;6773.5;6777.5;6773;6777.25;1144
20260317 130800;6777;6778;6776.5;6777.25;863
20260317 130900;6777;6779.5;6776.5;6777.75;1223
20260317 131000;6777.75;6779.5;6777.25;6779.5;547
20260317 131100;6779;6780;6778.5;6779.25;994
20260317 131200;6779.25;6781;6779;6780.75;818
20260317 131300;6781;6781;6779.5;6779.5;432
20260317 131400;6779.75;6780;6777.75;6778;754
20260317 131500;6778.25;6780.5;6778;6780.5;750
20260317 131600;6780.25;6780.5;6779;6780;690
20260317 131700;6780;6780.75;6778.5;6780.25;883
20260317 131800;6780.25;6782.25;6780.25;6781.25;1009
20260317 131900;6781.5;6783.5;6781;6783.5;1205
20260317 132000;6783.75;6786;6783;6785.75;1696
20260317 132100;6785.5;6788.5;6785.5;6787.5;2418
20260317 132200;6787.75;6787.75;6785;6786;1235
20260317 132300;6785.75;6785.75;6784.5;6785;870
20260317 132400;6784.75;6786;6784;6785.75;765
20260317 132500;6785.75;6789.75;6785.75;6788;1564
20260317 132600;6788;6791.25;6787;6790.75;2351
20260317 132700;6791;6791;6788;6788.5;900
20260317 132800;6788.5;6788.75;6786.5;6786.75;1299
20260317 132900;6786.75;6787.5;6785.75;6787.25;1029
20260317 133000;6787.5;6789.5;6787;6787.75;1529
20260317 133100;6788;6791.25;6783.25;6790.75;7867
20260317 133200;6790.75;6792.5;6787.5;6792.25;4461
20260317 133300;6792.5;6799.75;6791.25;6799.75;6587
20260317 133400;6799.5;6802.25;6797.75;6802;4854
20260317 133500;6802.25;6802.75;6797.5;6799.25;4930
20260317 133600;6799;6801.75;6798.25;6800.25;3720
20260317 133700;6800.5;6800.75;6797.5;6798.25;2789
20260317 133800;6798.5;6799.25;6796;6798;4367
20260317 133900;6797.75;6801.25;6797;6801.25;2989
20260317 134000;6801.25;6803.75;6798.75;6803.5;4320
20260317 134100;6803.5;6803.5;6798.5;6799.25;4603
20260317 134200;6799;6804.5;6798.75;6804;3095
20260317 134300;6803.75;6803.75;6800.25;6801;2661
20260317 134400;6801;6803.5;6800.25;6802.75;2052
20260317 134500;6802.75;6802.75;6798.5;6799.25;3020
20260317 134600;6799.25;6803.75;6797.75;6803.75;4826
20260317 134700;6803.75;6808.5;6803.25;6807.5;8000
20260317 134800;6807.75;6808;6804.75;6806;2685
20260317 134900;6806;6807.75;6805.5;6807.75;1967
20260317 135000;6807.75;6808;6804.75;6806.5;2424
20260317 135100;6806.75;6806.75;6802.75;6803.25;4397
20260317 135200;6803.25;6805.5;6803;6804;2534
20260317 135300;6803.75;6804.25;6801;6803;3401
20260317 135400;6803.25;6803.75;6801.75;6802.5;1887
20260317 135500;6802.75;6805.5;6801.25;6805.25;2522
20260317 135600;6805;6805.75;6803.75;6805.75;2232
20260317 135700;6805.75;6806;6804;6805.5;1530
20260317 135800;6805.5;6805.75;6801.25;6801.75;2410
20260317 135900;6801.75;6803.25;6800.5;6801.75;2328
20260317 140000;6801.75;6803.5;6800.75;6803.25;1365
20260317 140100;6803;6803.5;6798.75;6799;4921
20260317 140200;6799.25;6800.25;6797.75;6798.5;4071
20260317 140300;6798.25;6801;6795.75;6796;5332
